24015KAKO AKO2019033001110811    1.289  N                                4   12    4   15                       
24015KAKO AKO2019033001120812    1.294  N                                4   12    6   15                       
24015KAKO AKO2019033001130813    1.191  N                                3   11    0   14                       
24015KAKO AKO2019033001140814    1.136  N                              358   11  354   14                       
24015KAKO AKO2019033001150815    1.106  N                              360   11   11   16                       
24015KAKO AKO2019033001160816    1.096  N                                3   11  358   13                       
24015KAKO AKO2019033001170817    1.049  N                              359   11    4   15                       
24015KAKO AKO2019033001180818    1.084  N                              360   12    8   15                       
24015KAKO AKO2019033001190819    1.077  N                                1   13    3   17                       
24015KAKO AKO2019033001200820    1.037  N                              360   13  359   17                       
24015KAKO AKO2019033001210821    1.042  N                                2   13  357   17                       
24015KAKO AKO2019033001220822    0.992  N                              360   13    3   15                       
24015KAKO AKO2019033001230823    0.969  N                              358   12  359   15                       
24015KAKO AKO2019033001240824    1.005  N                                1   12    5   16                       
24015KAKO AKO2019033001250825    1.075  N                                4   13   13   16                       
24015KAKO AKO2019033001260826    0.928  N                                3   13  355   15                       
24015KAKO AKO2019033001270827    0.852  N                              360   12    5   14                       
24015KAKO AKO2019033001280828    0.798  N                              360   11    3   14                       
24015KAKO AKO2019033001290829    0.822  N                                1   12    6   17                       
24015KAKO AKO2019033001300830    0.768  N                              360   13    3   16                       
24015KAKO AKO2019033001310831    0.701  N                              360   12    0   14                       
24015KAKO AKO2019033001320832    0.703  N                                2   12    8   17                       
24015KAKO AKO2019033001330833    0.671  N                                2   13    3   17                       
24015KAKO AKO2019033001340834    0.747  N                                3   14  355   19                       
24015KAKO AKO2019033001350835    0.752  N                                1   15    7   19                       
24015KAKO AKO2019033001360836    0.820  N                                1   15    1   18                       
24015KAKO AKO2019033001370837    0.836  N                                3   15    6   18                       
24015KAKO AKO2019033001380838    0.808  N                                3   15    2   18                       
24015KAKO AKO2019033001390839    0.766  N                                1   13  359   15                       
24015KAKO AKO2019033001400840    0.761  N                              360   12  356   16                       
24015KAKO AKO2019033001410841    0.790  N                              360   13    1   16                       
24015KAKO AKO2019033001420842    0.775  N                                2   13    2   16                       
24015KAKO AKO2019033001430843    0.764  N                                1   13    7   15                       
24015KAKO AKO2019033001440844    0.829  N                              357   12  353   15                       
24015KAKO AKO2019033001450845    0.862  N                              358   12    0   14                       
24015KAKO AKO2019033001460846    0.851  N                              358   11  357   14                       
24015KAKO AKO2019033001470847    0.777  N                              356   13  353   16                       
24015KAKO AKO2019033001480848    0.717  N                              357   12  356   14                       
24015KAKO AKO2019033001490849    0.684  N                              356   10  346   13                       
24015KAKO AKO2019033001500850    0.664  N                              356   10  355   14                       
24015KAKO AKO2019033001510851    0.765  N                              357   11    3   14                       
24015KAKO AKO2019033001520852    0.903  N                              356   11  356   14                       
24015KAKO AKO2019033001530853    1.002  N                              355   11  347   13                       
24015KAKO AKO2019033001540854    1.014  N                              354   11  347   14                       
24015KAKO AKO2019033001550855    1.039  N                              352   12  350   16                       
24015KAKO AKO2019033001560856    1.146  N                              354   13  357   16                       
24015KAKO AKO2019033001570857    1.013  N                              354   12  354   14                       
24015KAKO AKO2019033001580858    0.944  N                              353   12  356   14                       
24015KAKO AKO2019033001590859    0.903  N                              355   12    1   15                       
24015KAKO AKO2019033002000900    0.963  N                              356   12  357   16                       
24015KAKO AKO2019033002010901    1.030  N                              358   13  357   15                       
24015KAKO AKO2019033002020902    1.111  N                              357   12  340   15                       
24015KAKO AKO2019033002030903    1.073  N                              355   11    3   12                       
24015KAKO AKO2019033002040904    1.064  N                              355   10  357   14                       
24015KAKO AKO2019033002050905    1.080  N                              354   11  352   13                       
24015KAKO AKO2019033002060906    1.108  N                              352   11  352   14                       
24015KAKO AKO2019033002070907    1.226  N                              350   12  355   15                       
24015KAKO AKO2019033002080908    1.166  N                              351   11    2   14                       
24015KAKO AKO2019033002090909    1.017  N                              352   11    2   13                       
24015KAKO AKO2019033002100910    0.912  N                              350   11  349   17                       
24015KAKO AKO2019033002110911    0.838  N                              349   11    3   14                       
24015KAKO AKO2019033002120912    0.782  N                              349   12  350   16                       
24015KAKO AKO2019033002130913    0.694  N                              349   12  356   15                       
24015KAKO AKO2019033002140914    0.619  N                              349   13  346   17                       
24015KAKO AKO2019033002150915    0.603  N                              350   13  354   15                       
24015KAKO AKO2019033002160916    0.566  N                              347   13  346   15                       
24015KAKO AKO2019033002170917    0.542  N                              345   13  345   15                       
24015KAKO AKO2019033002180918    0.471  N                              347   13  346   16                       
24015KAKO AKO2019033002190919    0.408  N                              348   12  345   14                       
24015KAKO AKO2019033002200920    0.347  N                              349   12  351   14                       
24015KAKO AKO2019033002210921    0.339  N                              351   11  355   14                       
24015KAKO AKO2019033002220922    0.326  N                              350   11  347   13                       
24015KAKO AKO2019033002230923    0.326  N                              348   11  341   14                       
24015KAKO AKO2019033002240924    0.312  N                              348   11  353   14                       
24015KAKO AKO2019033002250925    0.290  N                              349   11  352   14                       
24015KAKO AKO2019033002260926    0.271  N                              347   12  350   16                       
24015KAKO AKO2019033002270927    0.272  N                              346   11  349   14                       
24015KAKO AKO2019033002280928    0.276  N                              345   10  346   13                       
24015KAKO AKO2019033002290929    0.270  N                              346   11  349   14                       
24015KAKO AKO2019033002300930    0.268  N                              347   10  343   13                       
24015KAKO AKO2019033002310931    0.260  N                              346   10  352   13                       
24015KAKO AKO2019033002320932    0.249  N                              343   11  340   14                       
24015KAKO AKO2019033002330933    0.243  N                              341   11  342   13                       
24015KAKO AKO2019033002340934    0.238  N                              341   11  339   13                       
24015KAKO AKO2019033002350935    0.229  N                              340   11  347   13                       
24015KAKO AKO2019033002360936    0.220  N                              341   10  351   13                       
24015KAKO AKO2019033002370937    0.213  N                              341   10  341   12                       
24015KAKO AKO2019033002380938    0.204  N                              338   10  337   13                       
24015KAKO AKO2019033002390939    0.198  N                              336   10  342   12                       
24015KAKO AKO2019033002400940    0.205  N                              335   10  333   12                       
24015KAKO AKO2019033002410941    0.207  N                              336   10  341   12                       
24015KAKO AKO2019033002420942    0.216  N                              336    9  340   12                       
24015KAKO AKO2019033002430943    0.225  N                              337   10  337   13                       
24015KAKO AKO2019033002440944    0.224  N                              337   11  340   14                       
24015KAKO AKO2019033002450945    0.204  N                              338   12  339   13                       
24015KAKO AKO2019033002460946    0.212  N                              336   11  336   12                       
24015KAKO AKO2019033002470947    0.212  N                              334   11  333   14                       
24015KAKO AKO2019033002480948    0.215  N                              334   11  334   13                       
24015KAKO AKO2019033002490949    0.212  N                              332   11  330   13                       
24015KAKO AKO2019033002500950    0.222  N                              332   11  333   13                       
24015KAKO AKO2019033002510951    0.206  N                              331   10  334   12                       
24015KAKO AKO2019033002520952    0.201  N                              331   10  332   12                       
24015KAKO AKO2019033002530953    0.193  N                              330    9  335   12                       
24015KAKO AKO2019033002540954    0.194  N                              332    9  334   12                       
24015KAKO AKO2019033002550955    0.185  N                              333    9  335   12                       
24015KAKO AKO2019033002560956    0.193  N                              332    9  331   12                       
24015KAKO AKO2019033002570957    0.210  N                              329    9  329   12                       
24015KAKO AKO2019033002580958    0.233  N                              329    9  329   11                       
24015KAKO AKO2019033002590959    0.253  N                              331    9  330   12                       
24015KAKO AKO2019033003001000    0.273  N                              330    9  332   12                       
24015KAKO AKO2019033003011001    0.320  N                              329    9  336   11                       
24015KAKO AKO2019033003021002    0.315  N                              329    9  326   11                       
24015KAKO AKO2019033003031003    0.361  N                              326    9  326   12                       
24015KAKO AKO2019033003041004    0.455  N                              324    9  329   11                       
24015KAKO AKO2019033003051005    0.570  N                              324    9  329   11                       
24015KAKO AKO2019033003061006    0.596  N                              324    9  326   12                       
24015KAKO AKO2019033013072007    0.063  D                              333   11  337   13                       
24015KAKO AKO2019033013082008    0.053  D                              338   11  342   12                       
24015KAKO AKO2019033013092009    0.051  D                              336   10  342   11                       
24015KAKO AKO2019033013102010    0.050  D                              334    9  344   13                       
24015KAKO AKO2019033013112011    0.050  D                              334   10  333   12                       
24015KAKO AKO2019033013122012    0.050  D                              335   10  339   13                       
24015KAKO AKO2019033013132013    0.050  D                              333   10  325   13                       
24015KAKO AKO2019033013142014    0.050  D                              325    9  317   11                       
24015KAKO AKO2019033013152015    0.050  D                              320    9  318   11                       
24015KAKO AKO2019033013162016    0.050  D                              319    9  318   11                       
24015KAKO AKO2019033013172017    0.050  D                              325    8  346   11                       
24015KAKO AKO2019033013182018    0.050  D                              330    8  317   11                       
24015KAKO AKO2019033013192019    0.050  D                              327    8  348   11                       
24015KAKO AKO2019033013202020    0.050  D                              334    8  335   10                       
24015KAKO AKO2019033013212021    0.050  D                              337    8  333   13                       
24015KAKO AKO2019033013222022    0.050  D                              337    9  345   12                       
24015KAKO AKO2019033013232023    0.050  D                              347    9  338   12                       
24015KAKO AKO2019033013242024    0.050  D                              343   10  330   14                       
24015KAKO AKO2019033013252025    0.050  D                              338   11  341   14                       
24015KAKO AKO2019033013262026    0.050  D                              346   10  352   11                       
24015KAKO AKO2019033013272027    0.050  D                              354    9  353   12                       
24015KAKO AKO2019033013282028    0.050  D                              338   10  312   15                       
24015KAKO AKO2019033013292029    0.050  D                              327   12  354   19                       
24015KAKO AKO2019033013302030    0.050  D                              338   13  345   17                       
24015KAKO AKO2019033013312031    0.050  D                              346   13  349   16                       
24015KAKO AKO2019033013322032    0.050  D                              347   13  339   17                       
24015KAKO AKO2019033013332033    0.052  D                              343   14  346   18                       
24015KAKO AKO2019033013342034    0.060  D                              342   13  342   15                       
24015KAKO AKO2019033013352035    0.058  D                              343   13  344   18                       
24015KAKO AKO2019033013362036    0.059  D                              341   14  349   18                       
24015KAKO AKO2019033013372037    0.059  D                              337   13  331   14                       
24015KAKO AKO2019033013382038    0.054  D                              332   13  332   17                       
24015KAKO AKO2019033013392039    0.053  D                              336   14  347   16                       
24015KAKO AKO2019033013402040    0.055  D                              340   13  331   14                       
24015KAKO AKO2019033013412041    0.056  D                              338   12  327   14                       
24015KAKO AKO2019033013422042    0.058  D                              340   11  340   15                       
24015KAKO AKO2019033013432043    0.069  D                              339   11  341   15                       
24015KAKO AKO2019033013442044    0.080  D                              335   11  332   13                       
24015KAKO AKO2019033013452045    0.073  D                              337   11  338   13                       
24015KAKO AKO2019033013462046    0.063  D                              339   11  337   13                       
24015KAKO AKO2019033013472047    0.052  D                              332   11  323   14                       
24015KAKO AKO2019033013482048    0.050  D                              331   11  327   14                       
24015KAKO AKO2019033013492049    0.050  D                              340   11  341   12                       
24015KAKO AKO2019033013502050    0.050  D                              344   10  342   12                       
24015KAKO AKO2019033013512051    0.050  D                              335   10  331   13                       
24015KAKO AKO2019033013522052    0.050  D                              328   11  324   13                       
24015KAKO AKO2019033013532053    0.050  D                              325   10  323   12                       
24015KAKO AKO2019033013542054    0.050  D                              326   10  326   11                       
24015KAKO AKO2019033013552055    0.050  D                              332   10  332   13                       
24015KAKO AKO2019033013562056    0.050  D                              337   10  331   12                       
24015KAKO AKO2019033013572057    0.050  D                              334    9  328   10                       
24015KAKO AKO2019033013582058    0.050  D                              334    8  335   10                       
24015KAKO AKO2019033013592059    0.050  D                              338    7  350    8                       
24015KAKO AKO2019033014002100    0.050  D                              340    6  331    9                       
24015KAKO AKO2019033014012101    0.050  D                              349    8    8   11                       
24015KAKO AKO2019033014022102    0.050  D                              351    9  330   11                       
24015KAKO AKO2019033014032103    0.050  D                              341    9  340   12                       
24015KAKO AKO2019033014042104    0.050  D                              342    8  339    9                       
24015KAKO AKO2019033014052105    0.051  D                              343    7  330    9                       
24015KAKO AKO2019033014062106    0.050  D                              337    7  340    9                       
24015KAKO AKO2019033014072107    0.050  D                              335    7  331   12                       
24015KAKO AKO2019033014082108    0.050  D                              334    8  319   11                       
24015KAKO AKO2019033014092109    0.050  D                              325    9  333   11                       
24015KAKO AKO2019033014102110    0.050  D                              322   10  325   13                       
24015KAKO AKO2019033014112111    0.050  D                              331    9  324   11                       
24015KAKO AKO2019033014122112    0.050  D                              337    8  340    9                       
24015KAKO AKO2019033014132113    0.050  D                              333    7  333   14                       
24015KAKO AKO2019033014142114    0.050  D                              326    9  337   14                       
24015KAKO AKO2019033014152115    0.050  D                              322   10  320   12                       
24015KAKO AKO2019033014162116    0.050  D                              322    9  326   11                       
24015KAKO AKO2019033014172117    0.050  D                              323   10  322   13                       
24015KAKO AKO2019033014182118    0.050  D                              323   10  324   12                       
24015KAKO AKO2019033014192119    0.050  D                              326    9  328   11                       
24015KAKO AKO2019033014202120    0.050  D                              331    9  333   11                       
24015KAKO AKO2019033014212121    0.050  D                              321    8  333   11                       
24015KAKO AKO2019033014222122    0.050  D                              301    8  286   13                       
24015KAKO AKO2019033014232123    0.050  D                              292    8  282   11                       
24015KAKO AKO2019033014242124    0.050  D                              296   10  307   15                       
24015KAKO AKO2019033014252125    0.050  D                              308   10  306   12                       
24015KAKO AKO2019033014262126    0.050  D                              315   11  313   15                       
24015KAKO AKO2019033014272127    0.050  D                              313   11  312   14                       
24015KAKO AKO2019033014282128    0.074  D                              316   12  320   16                       
24015KAKO AKO2019033014292129    0.072  D                              321   11  322   13                       
24015KAKO AKO2019033014302130    0.070  D                              320    9  320   10                       
24015KAKO AKO2019033014312131    0.099  D                              315    9  312   13                       
24015KAKO AKO2019033014322132    0.082  D                              313    9  323   11                       
24015KAKO AKO2019033014332133    0.061  D                              315    9  314   13                       
24015KAKO AKO2019033014342134    0.112  D                              313    9  315   12                       
24015KAKO AKO2019033014352135    0.084  D                              307    9  290   15                       
24015KAKO AKO2019033014362136    0.116  D                              301   10  314   11                       
24015KAKO AKO2019033014372137    0.072  D                              305    9  309   10                       
24015KAKO AKO2019033014382138    0.059  D                              306    8  290   11                       
24015KAKO AKO2019033014392139    0.051  D                              316    9  329   13                       
24015KAKO AKO2019033014402140    0.050  D                              333   10  339   13                       
24015KAKO AKO2019033014412141    0.050  D                              334   10  325   14                       
24015KAKO AKO2019033014422142    0.050  D                              332   12  335   17                       
24015KAKO AKO2019033014432143    0.050  D                              338   11  339   12                       
24015KAKO AKO2019033014442144    0.050  D                              340   10  342   12                       
24015KAKO AKO2019033014452145    0.050  D                              340   10  330   12                       
24015KAKO AKO2019033014462146    0.050  D                              340    9  335   14                       
24015KAKO AKO2019033014472147    0.050  D                              340   10  342   12                       
24015KAKO AKO2019033014482148    0.050  D                              349   10  346   16                       
24015KAKO AKO2019033014492149    0.050  D                              357   12    6   16                       
24015KAKO AKO2019033014502150    0.050  D                              360   12    4   13                       
24015KAKO AKO2019033014512151    0.050  D                              359   10  357   13                       
24015KAKO AKO2019033014522152    0.050  D                              350   11  343   18                       
24015KAKO AKO2019033014532153    0.050  D                              345   12  352   17                       
24015KAKO AKO2019033014542154    0.050  D                              341   12  336   15                       
24015KAKO AKO2019033014552155    0.050  D                              337   12  332   18                       
24015KAKO AKO2019033014562156    0.050  D                              335   14  341   18                       
24015KAKO AKO2019033014572157    0.050  D                              338   15  339   17                       
24015KAKO AKO2019033014582158    0.050  D                              341   12  334   13                       
24015KAKO AKO2019033014592159    0.050  D                              343    9  345   10                       
24015KAKO AKO2019033015002200    0.050  D                              342    9  334   15                       
24015KAKO AKO2019033015012201    0.050  D                              339   12  341   18                       
24015KAKO AKO2019033015022202    0.050  D                              340   14  322   17                       
24015KAKO AKO2019033015032203    0.050  D                              337   14  337   18                       
24015KAKO AKO2019033015042204    0.050  D                              344   14    3   15                       
24015KAKO AKO2019033015052205    0.050  D                              360   13   11   16                       
24015KAKO AKO2019033015062206    0.050  D                                9   14   21   17                       
24015KAKO AKO2019033015072207    0.050  D                                8   14    4   20                       
24015KAKO AKO2019033015082208    0.050  D                                4   15    3   20                       
24015KAKO AKO2019033015092209    0.050  D                                5   15    7   18                       
24015KAKO AKO2019033015102210    0.050  D                               10   14   15   18                       
24015KAKO AKO2019033015112211    0.050  D                               14   15   18   17                       
24015KAKO AKO2019033015122212    0.050  D                               14   14   11   19                       
24015KAKO AKO2019033015132213    0.050  D                               15   13   14   16                       
24015KAKO AKO2019033015142214    0.050  D                               14   12    1   17                       
24015KAKO AKO2019033015152215    0.050  D                                9   13    2   19                       
24015KAKO AKO2019033015162216    0.050  D                                2   14    7   16                       
24015KAKO AKO2019033015172217    0.050  D                              354   13  354   16                       
24015KAKO AKO2019033015182218    0.050  D                              351   13  346   15                       
24015KAKO AKO2019033015192219    0.050  D                              351   13  349   15                       
24015KAKO AKO2019033015202220    0.050  D                              345   12  342   14                       
24015KAKO AKO2019033015212221    0.050  D                              340   12  345   16                       
24015KAKO AKO2019033015222222    0.050  D                              341   12  334   16                       
24015KAKO AKO2019033015232223    0.050  D                              345   13  356   15                       
24015KAKO AKO2019033015242224    0.050  D                              347   12  343   16                       
24015KAKO AKO2019033015252225    0.050  D                              344   13  343   16                       
24015KAKO AKO2019033015262226    0.050  D                              342   12  343   14                       
24015KAKO AKO2019033015272227    0.050  D                              345   11  349   14                       
24015KAKO AKO2019033015282228    0.050  D                              357   11  359   13                       
24015KAKO AKO2019033015292229    0.050  D                                6   11   19   13                       
24015KAKO AKO2019033015302230    0.050  D                                3   10    7   13                       
24015KAKO AKO2019033015312231    0.050  D                              356   10  355   12                       
24015KAKO AKO2019033015322232    0.050  D                              348   10  342   16                       
24015KAKO AKO2019033015332233    0.050  D                              338   12  332   16                       
24015KAKO AKO2019033015342234    0.050  D                              335   13  340   15                       
24015KAKO AKO2019033015352235    0.050  D                              338   12  339   15                       
24015KAKO AKO2019033015362236    0.050  D                              338   13  339   19                       
24015KAKO AKO2019033015372237    0.050  D                              343   14  353   17                       
24015KAKO AKO2019033015382238    0.050  D                              348   13  344   18                       
24015KAKO AKO2019033015392239    0.050  D                              352   14  351   17                       
24015KAKO AKO2019033015402240    0.050  D                              358   14  353   16                       
24015KAKO AKO2019033015412241    0.050  D                              356   13    4   15                       
24015KAKO AKO2019033015422242    0.050  D                              360   12   10   16                       
24015KAKO AKO2019033015432243    0.050  D                                8   13    7   16                       
24015KAKO AKO2019033015442244    0.050  D                                6   12    8   14                       
24015KAKO AKO2019033015452245    0.050  D                                4   11  355   16                       
24015KAKO AKO2019033015462246    0.050  D                                2   12    2   17                       
24015KAKO AKO2019033015472247    0.050  D                                2   14  359   16                       
24015KAKO AKO2019033015482248    0.050  D                                2   13  355   15                       
24015KAKO AKO2019033015492249    0.050  D                              358   13  351   16                       
24015KAKO AKO2019033015502250    0.050  D                              357   13    5   15                       
24015KAKO AKO2019033015512251    0.050  D                              353   13  351   18                       
24015KAKO AKO2019033015522252    0.050  D                              351   13  353   17                       
24015KAKO AKO2019033015532253    0.050  D                              347   12  342   16                       
24015KAKO AKO2019033015542254    0.050  D                              342   13  339   17                       
24015KAKO AKO2019033015552255    0.050  D                              345   14  350   18                       
24015KAKO AKO2019033015562256    0.050  D                              349   15  359   17                       
24015KAKO AKO2019033015572257    0.050  D                              346   14  348   17                       
24015KAKO AKO2019033015582258    0.050  D                              343   14  327   17                       
24015KAKO AKO2019033015592259    0.050  D                              344   13  347   16                       
24015KAKO AKO2019033016002300    0.050  D                              346   12  341   15                       
24015KAKO AKO2019033016012301    0.050  D                              345   11  344   13                       
24015KAKO AKO2019033016022302    0.050  D                              339   10  346   14                       
24015KAKO AKO2019033016032303    0.050  D                              343   11  355   15                       
24015KAKO AKO2019033016042304    0.050  D                              353   12  351   15                       
24015KAKO AKO2019033016052305    0.050  D                              358   10    2   11                       
24015KAKO AKO2019033016062306    0.050  D                              356   10  354   13                       
24015KAKO AKO2019033016072307    0.050  D                              350   10  353   13                       
24015KAKO AKO2019033016082308    0.050  D                              340   11  337   15                       
24015KAKO AKO2019033016092309    0.050  D                              334   12  329   14                       
24015KAKO AKO2019033016102310    0.050  D                              333   11  331   13                       
24015KAKO AKO2019033016112311    0.050  D                              336   11  340   12                       
24015KAKO AKO2019033016122312    0.050  D                              338    9  342   10                       
24015KAKO AKO2019033016132313    0.050  D                              332    9  332   13                       
24015KAKO AKO2019033016142314    0.050  D                              333    9  334   10                       
24015KAKO AKO2019033016152315    0.050  D                              338    8  339   10                       
24015KAKO AKO2019033016162316    0.050  D                              343    8    6   13                       
24015KAKO AKO2019033016172317    0.050  D                              349   10    0   14                       
24015KAKO AKO2019033016182318    0.050  D                              350   12  353   16                       
24015KAKO AKO2019033016192319    0.050  D                              354   14  358   17                       
24015KAKO AKO2019033016202320    0.050  D                              359   14  358   16                       
24015KAKO AKO2019033016212321    0.050  D                              354   13  348   16                       
24015KAKO AKO2019033016222322    0.050  D                              353   13  354   17                       
24015KAKO AKO2019033016232323    0.050  D                              353   13  356   16                       
24015KAKO AKO2019033016242324    0.050  D                              354   12  353   16                       
24015KAKO AKO2019033016252325    0.050  D                              355   13  353   15                       
24015KAKO AKO2019033016262326    0.050  D                              352   11  346   12                       
24015KAKO AKO2019033016272327    0.050  D                              350   11  354   15                       
24015KAKO AKO2019033016282328    0.050  D                              346   11  342   13                       
24015KAKO AKO2019033016292329    0.050  D                              345   10  357   13                       
24015KAKO AKO2019033016302330    0.050  D                              345   12  338   17                       
24015KAKO AKO2019033016312331    0.050  D                              347   12  349   13                       
24015KAKO AKO2019033016322332    0.050  D                              349   10  336   11                       
24015KAKO AKO2019033016332333    0.050  D                              340    9  340   11                       
24015KAKO AKO2019033016342334    0.050  D                              336    8  329   10                       
24015KAKO AKO2019033016352335    0.050  D                              335    9  334   12                       
24015KAKO AKO2019033016362336    0.050  D                              336   10  338   11                       
24015KAKO AKO2019033016372337    0.050  D                              339   10  340   12                       
24015KAKO AKO2019033016382338    0.050  D                              337   11  337   13                       
24015KAKO AKO2019033016392339    0.050  D                              337   11  337   13                       
24015KAKO AKO2019033016402340    0.050  D                              336    9  331   11                       
24015KAKO AKO2019033016412341    0.050  D                              334    9  332   11                       
24015KAKO AKO2019033016422342    0.050  D                              336    9  336   11                       
24015KAKO AKO2019033016432343    0.050  D                              338    9  339   10                       
24015KAKO AKO2019033016442344    0.050  D                              338    8  331   10                       
24015KAKO AKO2019033016452345    0.050  D                              343    9  345   14                       
24015KAKO AKO2019033016462346    0.050  D                              351   10  348   12                       
24015KAKO AKO2019033016472347    0.050  D                              348    9  343   11                       
24015KAKO AKO2019033016482348    0.050  D                              350    8    2   11                       
24015KAKO AKO2019033016492349    0.050  D                              354    9    4   13                       
24015KAKO AKO2019033016502350    0.050  D                              351    9  348   10                       
24015KAKO AKO2019033016512351    0.050  D                              349    8  353   10                       
24015KAKO AKO2019033016522352    0.050  D                              345    9  341   10                       
24015KAKO AKO2019033016532353    0.050  D                              348    9  355   12                       
24015KAKO AKO2019033016542354    0.050  D                              355    9  357   13                       
24015KAKO AKO2019033016552355    0.050  D                              355   10    2   13                       
24015KAKO AKO2019033016562356    0.050  D                              351   10  349   12                       
24015KAKO AKO2019033016572357    0.050  D                              349   10  353   12                       
24015KAKO AKO2019033016582358    0.050  D                              353   10    0   13                       
24015KAKO AKO2019033016592359    0.050  D                                1   11   16   15                       
24015KAKO AKO2019033017000000    0.050  D                               10   11   23   14                       
24015KAKO AKO2019033017010001    0.050  D                               15   11   12   15                       
24015KAKO AKO2019033017020002    0.052  D                               17   12   21   14                       
24015KAKO AKO2019033017030003    0.050  D                               18   12   22   13                       
24015KAKO AKO2019033017040004    0.050  D                               22   11   27   13                       
24015KAKO AKO2019033017050005    0.050  D                               23   11   21   13                       
24015KAKO AKO2019033017060006    0.050  D                               24   10    4   12                       
24015KAKO AKO2019033017070007    0.050  D                               23   10   17   12                       
24015KAKO AKO2019033017080008    0.050  D                               17    9   17   10                       
24015KAKO AKO2019033017090009    0.051  D                               15    8   14   10                       
24015KAKO AKO2019033017100010    0.054  D                               14    9   16   10                       
24015KAKO AKO2019033017110011    0.050  D                               10    9   10   10                       
24015KAKO AKO2019033017120012    0.050  D                                7    8    8    8                       
24015KAKO AKO2019033017130013    0.050  D                                5    8  357    9                       
24015KAKO AKO2019033017140014    0.050  D                                4    8   11    9                       
24015KAKO AKO2019033017150015    0.050  D                                7    8    2   11                       
24015KAKO AKO2019033017160016    0.050  D                                8    9  359   12                       
24015KAKO AKO2019033017170017    0.050  D                                4    9    4   11                       
24015KAKO AKO2019033017180018    0.050  D                                6    9   13   10                       
24015KAKO AKO2019033017190019    0.050  D                                3    8  349   11                       
24015KAKO AKO2019033017200020    0.050  D                              356    8  350   10                       
24015KAKO AKO2019033017210021    0.050  D                              357    8    1    9                       
24015KAKO AKO2019033017220022    0.050  D                              355    7  356    8                       
24015KAKO AKO2019033017230023    0.050  D                              353    6  355    8                       
24015KAKO AKO2019033017240024    0.050  D                              358    6    5    8                       
24015KAKO AKO2019033017250025    0.050  D                                1    7  355    9                       
24015KAKO AKO2019033017260026    0.050  D                              360    8  358   10                       
24015KAKO AKO2019033017270027    0.050  D                              357    8  356   10                       
24015KAKO AKO2019033017280028    0.050  D                              356    8  354    8                       
24015KAKO AKO2019033017290029    0.050  D                              358    6    2    7                       
24015KAKO AKO2019033017300030    0.050  D                              355    6    2    6                       
24015KAKO AKO2019033017310031    0.050  D                              349    5  358    6                       
24015KAKO AKO2019033017320032    0.050  D                              351    5  355    6                       
24015KAKO AKO2019033017330033    0.050  D                              351    5  354    6                       
24015KAKO AKO2019033017340034    0.050  D                              348    5  341    6                       
24015KAKO AKO2019033017350035    0.050  D                              350    5  358    5                       
24015KAKO AKO2019033017360036    0.050  D                              356    4    2    5                       
24015KAKO AKO2019033017370037    0.050  D                              353    4  338    5                       
24015KAKO AKO2019033017380038    0.050  D                              344    3  336    5                       
24015KAKO AKO2019033017390039    0.050  D                              342    4  352    5                       
24015KAKO AKO2019033017400040    0.050  D                              342    4  340    5                       
24015KAKO AKO2019033017410041    0.050  D                              341    4  342    5                       
24015KAKO AKO2019033017420042    0.050  D                              345    4  346    5                       
24015KAKO AKO2019033017430043    0.050  D                              350    4  357    6                       
24015KAKO AKO2019033017440044    0.050  D                              352    4    8    7                       
24015KAKO AKO2019033017450045    0.050  D                              355    5    1    6                       
24015KAKO AKO2019033017460046    0.050  D                              360    5  358    6                       
24015KAKO AKO2019033017470047    0.050  D                                7    5    8    6                       
24015KAKO AKO2019033017480048    0.050  D                               11    5   12    7                       
24015KAKO AKO2019033017490049    0.050  D                               20    5   32    7                       
