date(yyyymmdd),hour,minute,5-min dir,5-min speed
20190304, 3,35,278,  4.59
20190304, 3,40,274,  5.10
20190304, 3,45,281,  6.12
20190304, 3,50,278,  5.10
20190304, 3,55,284,  3.57
20190304, 3,60,271,  3.57
20190304, 4, 5,268,  3.57
20190304, 4,10,278,  4.59
20190304, 4,15,279,  4.59
20190304, 4,20,276,  4.59
20190304, 4,25,271,  4.59
20190304, 4,30,277,  4.08
20190304, 4,35,279,  4.08
20190304, 4,40,284,  4.59
20190304, 4,45,284,  4.08
20190304, 4,50,279,  4.08
20190304, 4,55,276,  4.08
20190304, 4,60,276,  4.59
20190304, 5, 5,280,  5.10
20190304, 5,10,278,  5.10
20190304, 5,15,284,  5.10
20190304, 5,20,280,  4.59
20190304, 5,25,278,  5.10
20190304, 5,30,281,  5.10
20190304, 5,35,278,  5.10
20190304, 5,40,282,  5.10
20190304, 5,45,282,  5.10
20190304, 5,50,283,  5.10
20190304, 5,55,274,  5.10
20190304, 5,60,272,  4.59
20190304, 6, 5,273,  4.59
20190304, 6,10,266,  4.59
20190304, 6,15,271,  4.59
20190304, 6,20,273,  4.59
20190304, 6,25,267,  4.08
20190304, 6,30,264,  4.59
20190304, 6,35,259,  4.59
20190304, 6,40,261,  4.59
20190304, 6,45,256,  4.59
20190304, 6,50,264,  5.10
20190304, 6,55,257,  4.59
20190304, 6,60,258,  4.59
20190304, 7, 5,256,  4.59
20190304, 7,10,263,  5.10
20190304, 7,15,256,  5.61
20190304, 7,20,258,  5.10
20190304, 7,25,250,  4.59
20190304, 7,30,247,  4.08
20190304, 7,35,252,  4.59
20190304, 7,40,260,  4.08
20190304, 7,45,249,  4.59
20190304, 7,50,246,  4.59
20190304, 7,55,263,  4.08
20190304, 7,60,254,  5.10
20190304, 8, 5,259,  4.59
20190304, 8,10,251,  5.10
20190304, 8,15,251,  5.10
20190304, 8,20,251,  4.59
20190304, 8,25,250,  4.59
20190304, 8,30,250,  4.59
20190304, 8,35,253,  4.59
20190304, 8,40,250,  5.10
20190304, 8,45,242,  5.10
20190304, 8,50,237,  4.59
20190304, 8,55,234,  5.61
20190304, 8,60,240,  4.08
20190304, 9, 5,251,  5.10
20190304, 9,10,251,  5.10
20190304, 9,15,248,  5.61
20190304, 9,20,246,  5.61
20190304, 9,25,247,  5.10
20190304, 9,30,254,  5.10
20190304, 9,35,252,  5.61
20190304, 9,40,257,  5.61
20190304, 9,45,259,  5.61
20190304, 9,50,261,  5.10
20190304, 9,55,274,  5.61
20190304, 9,60,267,  6.12
20190304,10, 5,274,  5.10
20190304,10,10,268,  5.10
20190304,10,15,254,  4.59
20190304,10,20,249,  5.10
20190304,10,25,246,  5.10
20190304,10,30,238,  5.10
20190304,10,35,253,  5.10
20190304,10,40,247,  5.61
20190304,10,45,253,  5.61
20190304,10,50,262,  6.12
20190304,10,55,266,  6.12
20190304,10,60,271,  5.61
20190304,11, 5,267,  5.61
20190304,11,10,266,  5.61
20190304,11,15,268,  6.12
20190304,11,20,273,  6.12
20190304,11,25,269,  5.10
20190304,11,30,270,  5.61
20190304,11,35,257,  6.12
20190304,11,40,274,  5.10
20190304,11,45,266,  5.61
20190304,11,50,273,  5.10
20190304,11,55,272,  5.61
20190304,11,60,269,  5.61
20190304,12, 5,249,  5.10
20190304,12,10,263,  5.10
20190304,12,15,274,  5.10
20190304,12,20,256,  4.59
20190304,12,25,259,  4.08
20190304,12,30,273,  5.10
20190304,12,35,268,  5.61
20190304,12,40,264,  4.59
20190304,12,45,270,  4.59
20190304,12,50,264,  4.59
20190304,12,55,264,  4.59
20190304,12,60,274,  5.10
20190304,13, 5,282,  4.59
20190304,13,10,263,  5.10
20190304,13,15,271,  5.10
20190304,13,20,270,  5.10
20190304,13,25,266,  5.10
20190304,13,30,279,  5.10
20190304,13,35,277,  5.10
20190304,13,40,282,  5.61
20190304,13,45,267,  5.61
20190304,13,50,259,  5.61
20190304,13,55,263,  6.12
20190304,13,60,270,  5.61
20190304,14, 5,274,  5.61
20190304,14,10,281,  5.10
20190304,14,15,267,  4.59
20190304,14,20,273,  4.08
20190304,14,25,264,  4.59
20190304,14,30,272,  4.59
20190304,14,35,288,  5.10
20190304,14,40,271,  5.61
20190304,14,45,260,  5.10
20190304,14,50,270,  5.10
20190304,14,55,264,  4.59
20190304,14,60,286,  5.10
20190304,15, 5,278,  5.10
20190304,15,10,279,  4.08
20190304,15,15,251,  4.08
20190304,15,20,268,  4.59
20190304,15,25,268,  4.08
20190304,15,30,273,  4.59
20190304,15,35,270,  4.08
20190304,15,40,270,  4.08
20190304,15,45,273,  4.59
20190304,15,50,271,  4.59
20190304,15,55,282,  3.06
20190304,15,60,273,  4.08
20190304,16, 5,270,  3.57
20190304,16,10,297,  3.57
20190304,16,15,287,  3.57
20190304,16,20,291,  3.06
20190304,16,25,268,  3.06
20190304,16,30,287,  3.57
20190304,16,35,291,  3.57
20190304,16,40,280,  4.08
20190304,16,45,267,  3.57
20190304,16,50,292,  4.08
20190304,16,55,293,  4.08
20190304,16,60,288,  4.08
20190304,17, 5,283,  4.08
20190304,17,10,267,  4.08
20190304,17,15,283,  4.08
20190304,17,20,266,  4.59
20190304,17,25,284,  4.59
20190304,17,30,272,  4.59
20190304,17,35,280,  4.08
20190304,17,40,277,  4.08
20190304,17,45,284,  4.08
20190304,17,50,267,  4.59
20190304,17,55,282,  4.08
20190304,17,60,284,  4.08
20190304,18, 5,286,  3.06
20190304,18,10,294,  3.57
20190304,18,15,290,  3.57
20190304,18,20,279,  3.06
20190304,18,25,273,  2.55
20190304,18,30,276,  2.04
20190304,18,35,312,  2.04
20190304,18,40,297,  3.06
20190304,18,45,298,  3.57
20190304,18,50,289,  3.57
20190304,18,55,294,  3.06
20190304,18,60,289,  3.06
20190304,19, 5,279,  3.06
20190304,19,10,282,  2.55
20190304,19,15,283,  2.55
20190304,19,20,293,  2.04
20190304,19,25,278,  2.04
20190304,19,30,277,  2.55
20190304,19,35,284,  3.06
20190304,19,40,274,  2.55
20190304,19,45,281,  3.06
20190304,19,50,289,  2.55
20190304,19,55,281,  3.06
20190304,19,60,267,  3.57
20190304,20, 5,261,  3.57
20190304,20,10,240,  3.57
20190304,20,15,240,  5.10
20190304,20,20,237,  4.08
20190304,20,25,237,  4.59
20190304,20,30,250,  4.59
20190304,20,35,256,  5.10
20190304,20,40,264,  4.59
20190304,20,45,264,  4.08
20190304,20,50,260,  4.59
20190304,20,55,263,  5.61
20190304,20,60,252,  6.12
20190304,21, 5,253,  6.12
20190304,21,10,250,  6.63
20190304,21,15,247,  6.12
20190304,21,20,251,  6.12
20190304,21,25,253,  5.61
20190304,21,30,246,  5.61
20190304,21,35,244,  4.59
20190304,21,40,232,  4.08
20190304,21,45,222,  4.59
20190304,21,50,216,  3.57
20190304,21,55,232,  3.57
20190304,21,60,248,  4.59
20190304,22, 5,247,  5.10
20190304,22,10,248,  5.10
20190304,22,15,262,  5.10
20190304,22,20,254,  5.10
20190304,22,25,252,  5.10
20190304,22,30,249,  5.10
20190304,22,35,246,  4.59
20190304,22,40,251,  4.08
20190304,22,45,246,  4.59
20190304,22,50,247,  5.10
20190304,22,55,253,  5.61
20190304,22,60,253,  5.61
20190304,23, 5,254,  5.10
20190304,23,10,251,  6.12
20190304,23,15,252,  5.10
20190304,23,20,263,  5.61
20190304,23,25,261,  6.12
20190304,23,30,258,  6.63
20190304,23,35,264,  7.14
20190304,23,40,260,  6.63
20190304,23,45,274,  6.63
20190304,23,50,273,  6.63
20190304,23,55,273,  7.14
20190304,23,60,266,  7.14
20190304,24, 5,259,  7.14
20190304,24,10,264,  7.14
20190304,24,15,261,  7.14
20190304,24,20,258,  7.14
20190304,24,25,257,  7.14
20190304,24,30,256,  7.14
20190304,24,35,264,  6.63
20190304,24,40,259,  6.63
20190304,24,45,257,  6.63
20190304,24,50,272,  5.61
20190304,24,55,267,  6.12
20190304,24,60,266,  6.12
20190305, 1, 5,270,  5.61
20190305, 1,10,264,  6.12
20190305, 1,15,262,  6.63
20190305, 1,20,264,  6.63
20190305, 1,25,268,  7.14
20190305, 1,30,268,  7.14
20190305, 1,35,273,  7.14
20190305, 1,40,267,  6.63
20190305, 1,45,274,  6.63
20190305, 1,50,266,  6.63
20190305, 1,55,266,  6.12
20190305, 1,60,268,  6.63
20190305, 2, 5,282,  6.12
20190305, 2,10,272,  6.63
20190305, 2,15,269,  7.14
20190305, 2,20,268,  7.65
20190305, 2,25,268,  5.61
20190305, 2,30,261,  7.14
20190305, 2,35,266,  6.12
20190305, 2,40,267,  5.61
20190305, 2,45,268,  5.61
20190305, 2,50,267,  6.12
20190305, 2,55,267,  6.12
20190305, 2,60,273,  6.12
20190305, 3, 5,266,  5.61
20190305, 3,10,270,  5.10
20190305, 3,15,272,  5.10
20190305, 3,20,282,  5.10
20190305, 3,25,281,  5.61
20190305, 3,30,283,  5.10
20190305, 3,35,278,  4.59
20190305, 3,40,274,  5.10
20190305, 3,45,271,  5.61
20190305, 3,50,268,  5.61
20190305, 3,55,264,  6.12
20190305, 3,60,271,  5.61
20190305, 4, 5,268,  5.61
20190305, 4,10,268,  6.12
20190305, 4,15,269,  6.12
20190305, 4,20,266,  6.12
20190305, 4,25,271,  6.12
20190305, 4,30,267,  6.63
20190305, 4,35,269,  6.12
20190305, 4,40,284,  6.63
20190305, 4,45,274,  7.14
20190305, 4,50,269,  6.63
20190305, 4,55,266,  6.63
20190305, 4,60,276,  6.12
20190305, 5, 5,280,  6.12
20190305, 5,10,268,  6.12
20190305, 5,15,274,  6.12
20190305, 5,20,270,  6.12
20190305, 5,25,268,  6.12
20190305, 5,30,271,  5.61
20190305, 5,35,268,  5.61
20190305, 5,40,272,  5.61
20190305, 5,45,262,  6.12
20190305, 5,50,263,  6.63
20190305, 5,55,274,  5.61
20190305, 5,60,272,  5.61
20190305, 6, 5,273,  5.61
20190305, 6,10,266,  6.63
20190305, 6,15,271,  5.61
20190305, 6,20,283,  5.61
20190305, 6,25,277,  6.12
20190305, 6,30,284,  6.12
20190305, 6,35,269,  6.12
20190305, 6,40,271,  6.63
20190305, 6,45,266,  6.12
20190305, 6,50,274,  6.12
20190305, 6,55,267,  6.12
20190305, 6,60,258,  6.63
20190305, 7, 5,266,  6.12
20190305, 7,10,273,  6.63
20190305, 7,15,256,  6.63
20190305, 7,20,258,  7.14
20190305, 7,25,260,  6.63
20190305, 7,30,257,  5.61
20190305, 7,35,272,  4.59
20190305, 7,40,260,  5.10
20190305, 7,45,259,  5.61
20190305, 7,50,256,  5.10
20190305, 7,55,263,  5.10
20190305, 7,60,254,  4.08
20190305, 8, 5,259,  4.08
20190305, 8,10,251,  4.08
20190305, 8,15,241,  4.08
20190305, 8,20,251,  4.59
20190305, 8,25,250,  4.59
20190305, 8,30,250,  4.59
20190305, 8,35,253,  5.10
20190305, 8,40,250,  4.59
20190305, 8,45,252,  4.59
20190305, 8,50,237,  4.08
20190305, 8,55,244,  4.59
20190305, 8,60,240,  4.59
20190305, 9, 5,241,  4.59
20190305, 9,10,251,  4.59
20190305, 9,15,248,  4.08
20190305, 9,20,246,  4.59
20190305, 9,25,237,  4.59
20190305, 9,30,244,  4.08
20190305, 9,35,232,  4.08
20190305, 9,40,227,  3.57
20190305, 9,45,239,  4.08
20190305, 9,50,231,  4.08
20190305, 9,55,234,  4.59
20190305, 9,60,227,  5.10
20190305,10, 5,234,  4.08
20190305,10,10,238,  4.08
20190305,10,15,254,  4.59
20190305,10,20,249,  5.10
20190305,10,25,236,  4.59
20190305,10,30,238,  3.57
20190305,10,35,273,  4.08
20190305,10,40,247,  4.08
20190305,10,45,273,  4.08
20190305,10,50,262,  3.57
20190305,10,55,256,  3.57
20190305,10,60,241,  3.06
20190305,11, 5,267,  2.04
20190305,11,10,256,  2.55
20190305,11,15,258,  2.55
20190305,11,20,273,  2.04
20190305,11,25,279,  2.55
20190305,11,30,280,  2.04
20190305,11,40,284,  2.55
20190305,11,45,296,  2.04
20190305,11,50,303,  2.04
20190305,12,45, 30,  1.53
20190305,12,55,124,  1.53
20190305,12,60, 84,  2.04
20190305,13, 5, 82,  2.04
20190305,13,15, 91,  1.53
20190305,13,25, 96,  2.04
20190305,13,30,109,  2.55
20190305,13,45,107,  1.53
20190305,13,50, 99,  2.04
20190305,13,55,153,  1.53
20190305,14, 5,164,  1.53
20190305,14,15,107,  1.53
20190305,14,20,123,  2.04
20190305,14,25,114,  2.55
20190305,14,30,132,  2.04
20190305,14,35,118,  2.55
20190305,14,40,141,  2.04
20190305,14,45,140,  3.06
20190305,14,50,120,  2.55
20190305,14,55,144,  3.06
20190305,14,60,156,  2.55
20190305,15, 5,148,  2.04
20190305,15,10,159,  3.57
20190305,15,15,151,  3.57
20190305,15,20,148,  4.08
20190305,15,25,158,  4.59
20190305,15,30,163,  5.10
20190305,15,35,160,  5.10
20190305,15,40,170,  3.57
20190305,15,45,163,  5.61
20190305,15,50,171,  5.10
20190305,15,55,162,  4.59
20190305,15,60,153,  6.12
20190305,16, 5,150,  6.63
20190305,16,10,157,  5.61
20190305,16,15,147,  5.10
20190305,16,20,151,  5.10
20190305,16,25,168,  5.61
20190305,16,30,147,  5.10
20190305,16,35,161,  6.12
20190305,16,40,160,  6.12
20190305,16,45,157,  7.14
20190305,16,50,162,  7.14
20190305,16,55,163,  6.12
20190305,16,60,158,  5.61
20190305,17, 5,153,  7.14
20190305,17,10,157,  7.14
20190305,17,15,163,  5.61
20190305,17,20,156,  6.12
20190305,17,25,164,  6.12
20190305,17,30,152,  6.63
20190305,17,35,160,  6.63
20190305,17,40,157,  6.63
20190305,17,45,154,  6.12
20190305,17,50,157,  6.12
20190305,17,55,152,  5.61
20190305,17,60,154,  6.12
20190305,18, 5,156,  6.12
20190305,18,10,164,  6.12
20190305,18,15,160,  6.12
20190305,18,20,159,  5.61
20190305,18,25,153,  5.61
20190305,18,30,146,  6.12
20190305,18,35,152,  5.10
20190305,18,40,147,  5.61
20190305,18,45,148,  6.12
20190305,18,50,149,  6.12
20190305,18,55,164,  5.10
20190305,18,60,159,  5.10
20190305,19, 5,159,  5.61
20190305,19,10,162,  5.61
20190305,19,15,163,  5.10
20190305,19,20,163,  5.10
20190305,19,25,158,  5.61
20190305,19,30,157,  5.61
20190305,19,35,164,  5.10
20190305,19,40,164,  5.61
20190305,19,45,161,  6.12
20190305,19,50,159,  5.61
20190305,19,55,161,  6.12
20190305,19,60,157,  6.12
20190305,20, 5,161,  6.12
20190305,20,10,160,  5.61
20190305,20,15,160,  5.61
20190305,20,20,157,  5.10
20190305,20,25,157,  5.61
20190305,20,30,160,  5.10
20190305,20,35,156,  5.61
20190305,20,40,154,  5.10
20190305,20,45,154,  5.61
20190305,20,50,160,  5.61
20190305,20,55,163,  6.63
20190305,20,60,162,  6.12
20190305,21, 5,163,  5.61
20190305,21,10,160,  5.61
20190305,21,15,157,  5.10
20190305,21,20,161,  5.61
20190305,21,25,163,  5.61
20190305,21,30,146,  5.61
20190305,21,35,164,  6.12
20190305,21,40,172,  6.12
20190305,21,45,172,  7.14
20190305,21,50,166,  6.12
20190305,21,55,172,  7.65
20190305,21,60,168,  6.63
20190305,22, 5,167,  7.14
20190305,22,10,168,  6.63
20190305,22,15,172,  6.63
20190305,22,20,174,  7.14
20190305,22,25,162,  7.14
20190305,22,30,169,  7.65
20190305,22,35,166,  7.65
20190305,22,40,171,  7.14
20190305,22,45,176,  7.14
20190305,22,50,177,  6.63
20190305,22,55,183,  6.63
20190305,22,60,183,  7.65
20190305,23, 5,184,  7.14
20190305,23,10,181,  7.65
20190305,23,15,182,  7.65
20190305,23,20,173,  7.65
20190305,23,25,181,  7.65
20190305,23,30,178,  7.65
20190305,23,35,184,  7.65
20190305,23,40,180,  7.14
20190305,23,45,184,  7.65
20190305,23,50,183,  7.14
20190305,23,55,183,  6.63
20190305,23,60,176,  6.63
20190305,24, 5,179,  6.63
20190305,24,10,184,  6.63
20190305,24,15,171,  5.61
20190305,24,20,178,  5.61
20190305,24,25,167,  5.10
20190305,24,30,166,  5.10
20190305,24,35,174,  5.10
20190305,24,40,169,  4.59
20190305,24,45,167,  4.59
20190305,24,50,172,  4.08
20190305,24,55,167,  4.59
20190305,24,60,166,  5.10
20190306, 1, 5,180,  4.59
20190306, 1,10,174,  4.59
20190306, 1,15,172,  4.59
20190306, 1,20,174,  4.59
20190306, 1,25,168,  5.61
20190306, 1,30,168,  5.10
20190306, 1,35,163,  5.10
20190306, 1,40,167,  5.61
20190306, 1,45,174,  4.59
20190306, 1,50,166,  4.59
20190306, 1,55,166,  4.59
20190306, 1,60,168,  4.59
20190306, 2, 5,162,  5.10
20190306, 2,10,162,  4.59
20190306, 2,15,159,  4.08
20190306, 2,20,168,  5.10
20190306, 2,25,178,  4.08
20190306, 2,30,181,  4.08
20190306, 2,35,176,  4.59
20190306, 2,40,177,  4.59
20190306, 2,45,178,  4.59
20190306, 2,50,177,  4.59
20190306, 2,55,177,  4.08
20190306, 2,60,183,  4.08
20190306, 3, 5,176,  4.59
20190306, 3,10,180,  5.10
20190306, 3,15,182,  5.61
20190306, 3,20,182,  4.59
20190306, 3,25,181,  4.08
20190306, 3,30,183,  4.08
20190306, 3,35,168,  3.57
20190306, 3,40,184,  4.08
20190306, 3,45,181,  4.08
20190306, 3,50,188,  4.08
20190306, 3,55,184,  4.08
20190306, 3,60,181,  3.06
20190306, 4, 5,178,  4.08
20190306, 4,10,178,  4.59
20190306, 4,15,169,  4.59
20190306, 4,20,176,  4.59
20190306, 4,25,181,  4.59
20190306, 4,30,187,  3.06
20190306, 4,35,199,  3.06
20190306, 4,40,194,  3.57
20190306, 4,45,194,  3.06
20190306, 4,50,179,  2.55
20190306, 4,55,186,  2.55
20190306, 4,60,176,  2.55
20190306, 5, 5,170,  3.06
20190306, 5,10,178,  3.06
20190306, 5,15,174,  3.06
20190306, 5,20,170,  3.06
20190306, 5,25,168,  3.57
20190306, 5,30,171,  3.57
20190306, 5,35,168,  3.57
20190306, 5,40,192,  2.55
20190306, 5,45,192,  2.55
20190306, 5,50,213,  1.53
20190306, 5,55,214,  3.06
20190306, 5,60,232,  3.57
20190306, 6, 5,233,  2.55
20190306, 6,10,226,  3.06
20190306, 6,15,261,  1.53
20190306, 6,20,253,  2.04
20190306, 6,25,247,  2.55
20190306, 6,30,254,  3.57
20190306, 6,35,279,  3.06
20190306, 6,40,261,  3.06
20190306, 6,45,276,  3.57
20190306, 6,50,274,  4.08
20190306, 6,55,257,  4.59
20190306, 6,60,258,  5.10
20190306, 7, 5,266,  4.08
20190306, 7,10,273,  4.08
20190306, 7,15,266,  4.59
20190306, 7,20,258,  5.10
20190306, 7,25,260,  4.59
20190306, 7,30,257,  3.57
20190306, 7,35,282,  3.57
20190306, 7,40,270,  3.57
20190306, 7,45,279,  4.08
20190306, 7,50,266,  4.59
20190306, 7,55,273,  4.59
20190306, 7,60,294,  4.08
20190306, 8, 5,299,  3.57
20190306, 8,10,301,  3.57
20190306, 8,15,281,  4.08
20190306, 8,20,271,  3.57
20190306, 8,25,280,  3.57
20190306, 8,30,270,  3.57
20190306, 8,35,273,  4.08
20190306, 8,40,270,  3.57
20190306, 8,45,292,  3.57
20190306, 8,50,287,  4.08
20190306, 8,55,304,  3.57
20190306, 8,60,290,  5.10
20190306, 9, 5,291,  4.08
20190306, 9,10,291,  4.08
20190306, 9,15,278,  3.57
20190306, 9,20,276,  3.06
20190306, 9,25,267,  3.06
20190306, 9,30,274,  2.55
20190306, 9,35,272,  3.06
20190306, 9,40,287,  3.57
20190306, 9,45,279,  4.08
20190306, 9,50,271,  3.57
20190306, 9,55,274,  3.57
20190306, 9,60,267,  3.06
20190306,10, 5,254,  2.55
20190306,10,10,248,  4.08
20190306,10,15,254,  3.57
20190306,10,20,259,  3.06
20190306,10,25,276,  4.08
20190306,10,30,258,  3.57
20190306,10,35,283,  3.06
20190306,10,40,287,  2.55
20190306,10,45,293,  3.06
20190306,10,50,292,  3.57
20190306,10,55,316,  2.55
20190306,11,10,306,  2.04
20190306,11,15,338,  2.04
20190306,11,20,  3,  2.55
20190306,11,25,349,  2.55
20190306,11,30,320,  2.55
20190306,11,35,327,  2.55
20190306,11,45,336,  2.04
20190306,12,35, 98,  3.06
20190306,12,40, 74,  4.08
20190306,12,45, 70,  3.06
20190306,12,50, 84,  3.57
20190306,12,55, 84,  3.06
20190306,12,60, 84,  3.06
20190306,13,10, 63,  4.08
20190306,13,15, 71,  4.59
20190306,13,20, 70,  4.08
20190306,13,25, 76,  3.57
20190306,13,30, 69,  4.59
20190306,13,35, 77,  4.08
20190306,13,40, 92,  4.08
20190306,13,45, 97,  5.10
20190306,13,50, 99,  4.59
20190306,13,55, 93,  4.59
20190306,13,60, 90,  5.10
20190306,14, 5, 94,  5.10
20190306,14,10, 81,  5.61
20190306,14,15, 77,  5.10
20190306,14,20, 83,  5.10
20190306,14,25, 94,  4.08
20190306,14,30, 82,  4.59
20190306,14,35, 88,  4.08
20190306,14,40, 81,  3.57
20190306,14,45, 80,  4.59
20190306,14,50, 90,  4.59
20190306,14,55, 94,  4.59
20190306,14,60, 96,  4.08
20190306,15, 5, 98,  3.57
20190306,15,10, 79,  3.06
20190306,15,15, 91,  3.06
20190306,15,20, 68,  3.57
20190306,15,25, 68,  5.10
20190306,15,30, 73,  4.08
20190306,15,35, 70,  4.08
20190306,15,40, 80,  5.61
20190306,15,45, 83,  4.59
20190306,15,50, 81,  5.10
20190306,15,55, 92,  4.59
20190306,15,60, 83,  5.10
20190306,16, 5, 90,  4.08
20190306,16,10, 67,  5.10
20190306,16,15, 67,  5.10
20190306,16,20, 71,  6.12
20190306,16,25, 78,  5.61
20190306,16,30, 87,  6.63
20190306,16,35, 81,  5.61
20190306,16,40,100,  6.12
20190306,16,45, 77,  5.61
20190306,16,50, 92,  5.61
20190306,16,55, 83,  5.61
20190306,16,60, 98,  5.61
20190306,17, 5, 83,  5.61
20190306,17,10, 77,  5.10
20190306,17,15, 73,  6.12
20190306,17,20, 76,  6.63
20190306,17,25, 94,  5.61
20190306,17,30, 72,  7.65
20190306,17,35, 80,  7.65
20190306,17,40, 87,  7.14
20190306,17,45, 94,  7.14
20190306,17,50, 87,  7.14
20190306,17,55, 92,  7.14
20190306,17,60, 94,  7.14
20190306,18, 5, 86,  6.63
20190306,18,10,104,  6.12
20190306,18,15, 90,  6.12
20190306,18,20, 99,  6.12
20190306,18,25,103,  6.12
20190306,18,30, 96,  6.63
20190306,18,35,102,  6.12
20190306,18,40, 97,  6.63
20190306,18,45, 88,  6.63
20190306,18,50, 99,  7.14
20190306,18,55, 94,  7.14
20190306,18,60, 99,  6.63
20190306,19, 5,109,  6.12
20190306,19,10,102,  4.59
20190306,19,15,103,  6.12
20190306,19,20,103,  6.63
20190306,19,25, 98,  7.14
20190306,19,30,107,  7.65
20190306,19,35,114,  5.10
20190306,19,40,114,  4.59
20190306,19,45,101,  4.59
20190306,19,50, 89,  4.59
20190306,19,55, 81,  5.61
20190306,19,60, 87,  6.12
20190306,20, 5, 91,  5.10
20190306,20,10,100,  5.61
20190306,20,15,100,  4.59
20190306,20,20, 97,  5.10
20190306,20,25, 87,  5.10
20190306,20,30, 90,  6.12
20190306,20,35, 86,  5.61
20190306,20,40, 94,  6.63
20190306,20,45, 94,  5.10
20190306,20,50, 90,  5.61
20190306,20,55, 93,  6.12
20190306,20,60, 92,  5.10
20190306,21, 5, 93,  5.10
20190306,21,10, 80,  4.59
20190306,21,15, 77,  4.59
20190306,21,20, 81,  5.61
20190306,21,25, 83,  5.10
20190306,21,30, 86,  5.10
20190306,21,35, 94,  5.61
20190306,21,40,102,  5.10
20190306,21,45, 92,  4.59
20190306,21,50, 76,  4.59
20190306,21,55, 92,  6.12
20190306,21,60, 88,  5.61
20190306,22, 5, 97,  5.10
20190306,22,10, 98,  5.10
20190306,22,15, 92,  5.10
20190306,22,20,104,  5.10
20190306,22,25,102,  4.59
20190306,22,30, 89,  3.57
20190306,22,35, 96,  4.59
20190306,22,40,111,  5.61
20190306,22,45, 86,  4.59
20190306,22,50, 87,  3.57
20190306,22,55,113,  4.08
20190306,22,60, 83,  3.06
20190306,23, 5, 94,  3.57
20190306,23,10, 81,  2.04
20190306,23,15, 82,  3.06
20190306,23,20, 63,  2.55
20190306,23,25, 51,  3.57
20190306,23,30, 38,  4.08
20190306,23,35, 64,  3.06
20190306,23,40, 70,  3.57
20190306,23,45,114,  5.61
20190306,23,50,103,  4.59
20190306,23,55,113,  5.10
20190306,23,60,116,  7.14
20190306,24, 5, 89,  3.57
20190306,24,10, 74,  3.06
20190306,24,15, 61,  3.57
20190306,24,20, 98,  3.06
20190306,24,25, 97,  3.06
20190306,24,30, 96,  4.08
20190306,24,35, 94,  3.57
20190306,24,40, 89,  4.08
20190306,24,45, 87,  4.08
20190306,24,50, 72,  3.57
20190306,24,55, 87,  5.10
20190306,24,60, 76,  4.08
20190307, 1, 5,100,  5.10
20190307, 1,10,104,  5.10
20190307, 1,15, 92,  3.06
20190307, 1,20, 94,  4.08
20190307, 1,25, 68,  3.57
20190307, 1,30, 68,  3.06
20190307, 1,35, 83,  3.57
20190307, 1,40, 87,  3.57
20190307, 1,45, 94,  3.06
20190307, 1,50, 86,  2.55
20190307, 1,55, 96,  2.55
20190307, 1,60, 98,  3.57
20190307,23,10,171,  2.55
20190307,23,15,172,  2.04
20190307,23,20,163,  3.06
20190307,23,25,161,  3.57
20190307,23,30,148,  2.55
20190307,23,35,154,  2.55
20190307,23,40,190,  2.55
20190307,23,45,204,  2.55
20190307,23,50,183,  2.04
20190307,23,55,173,  1.53
20190307,23,60,166,  1.53
20190307,24, 5,129,  2.04
20190307,24,10,124,  2.04
20190307,24,15,131,  2.55
20190307,24,20,158,  2.04
20190307,24,25,157,  2.04
20190307,24,30,136,  2.55
20190307,24,35,154,  3.06
20190307,24,40,139,  3.06
20190307,24,45,157,  2.04
20190307,24,50,182,  2.04
20190307,24,55,197,  2.55
20190307,24,60,226,  2.04
20190308, 1, 5,220,  1.53
20190308, 1,10,254,  2.04
20190308, 1,15,232,  3.06
20190308, 1,20,254,  3.57
20190308, 1,25,248,  4.08
20190308, 1,30,248,  4.59
20190308, 1,35,253,  4.08
20190308, 1,40,247,  4.59
20190308, 1,45,254,  3.57
20190308, 1,50,236,  4.59
20190308, 1,55,246,  4.59
20190308, 1,60,248,  5.10
